club_id,club,country_code,source_url,source_page,snapshot_date,competition,gender,entity_id,shirt_number,position,name,dob,age,age_reference_date,nationality,height_cm
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:10,10,FW,CORREA Angel,1995-03-09,30,2025-06-14,Argentina,173
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:11,11,MF,LEMAR Thomas,1995-11-12,29,2025-06-14,France,171
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:12,12,MF,SAMUEL LINO,1999-12-23,25,2025-06-14,Brazil,177
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:13,13,GK,OBLAK Jan,1993-01-07,32,2025-06-14,Slovenia,188
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:14,14,MF,LLORENTE Marcos,1995-01-30,30,2025-06-14,Spain,183
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:15,15,DF,LENGLET Clement,1995-06-17,29,2025-06-14,France,186
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:16,16,DF,MOLINA Nahuel,1998-04-06,27,2025-06-14,Argentina,179
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:17,17,MF,RIQUELME Rodrigo,2000-04-02,25,2025-06-14,Spain,173
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:18,18,FW,MARTIN Carlos,2002-04-22,23,2025-06-14,Spain,184
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:19,19,FW,ALVAREZ Julian,2000-01-31,25,2025-06-14,Argentina,170
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:20,20,MF,WITSEL Axel,1989-01-12,36,2025-06-14,Belgium,186
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:21,21,DF,GALAN Javi,1994-11-19,30,2025-06-14,Spain,170
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:22,22,FW,SIMEONE Giuliano,2002-12-18,22,2025-06-14,Argentina,174
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:23,23,DF,REINILDO MANDAVA,1994-01-21,31,2025-06-14,Mozambique,183
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:24,24,DF,LE NORMAND Robin,1996-11-11,28,2025-06-14,Spain,187
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:27,27,DF,KOSTIS Ilias,2003-02-27,22,2025-06-14,Greece,192
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:29,29,MF,SERRANO Javi,2003-01-16,22,2025-06-14,Spain,179
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:30,30,DF,BONAR Javier,2005-06-03,20,2025-06-14,Spain,178
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:31,31,GK,GOMIS Antonio,2003-05-20,22,2025-06-14,Spain,192
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:32,32,FW,NINO Adrian,2004-06-19,20,2025-06-14,Spain,185
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:34,34,GK,ESQUIVEL Salvi,2005-09-30,19,2025-06-14,Spain,190
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:37,37,MF,MONSERRATE Jano,2006-01-28,19,2025-06-14,Spain,177
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:38,38,MF,SEIDU Taufik,2008-01-20,17,2025-06-14,Spain,182
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:40,40,MF,BELAID Rayane,2005-02-11,20,2025-06-14,Spain,172
atleticodemadrid,Atlético De Madrid,ESP,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,4,2025-07-04,FIFA Club World Cup 2025,male,atleticodemadrid:47,47,FW,JANNEH Omar,2006-08-23,18,2025-06-14,Spain,188
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:1,1,GK,TRACEY Conor,1997-04-13,28,2025-06-14,New Zealand,187
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:2,2,DF,ILICH Mario,1995-06-23,29,2025-06-14,New Zealand,190
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:3,3,DF,MITCHELL Adam,1996-06-01,29,2025-06-14,New Zealand,190
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:4,4,DF,GRAY Christian,1996-11-29,28,2025-06-14,New Zealand,186
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:5,5,DF,BOXALL Nikko,1992-02-24,33,2025-06-14,New Zealand,183
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:6,6,MF,MANUEL Jackson,2003-02-24,22,2025-06-14,New Zealand,179
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:7,7,FW,BEVAN Myer,1997-04-23,28,2025-06-14,New Zealand,185
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:8,8,MF,GARRIGA Gerard,1993-05-28,32,2025-06-14,Spain,176
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:9,9,FW,KILKOLLY Angus,1996-04-18,29,2025-06-14,New Zealand,187
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:10,10,FW,MANICKUM Dylan,1992-06-16,32,2025-06-14,New Zealand,178
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:11,11,FW,DE VRIES Ryan,1991-09-14,33,2025-06-14,New Zealand,182
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:12,12,DF,MURATI Regont,1996-05-14,29,2025-06-14,New Zealand,183
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:13,13,DF,LOBO Nathan,2002-12-16,22,2025-06-14,New Zealand,177
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:14,14,MF,VALE Jordan,1994-01-15,31,2025-06-14,New Zealand,178
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:15,15,MF,FOO Jeremy,2007-03-07,18,2025-06-14,New Zealand,182
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:16,16,FW,LEE Joe,2002-07-12,22,2025-06-14,New Zealand,179
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:17,17,FW,LAGOS Jerson,2002-11-01,22,2025-06-14,New Zealand,177
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:18,18,GK,CIGANDA Sebastian,1993-08-30,31,2025-06-14,Uruguay,184
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:19,19,DF,CONNOLLY Dylan,2000-05-16,25,2025-06-14,Republic Of Ireland,179
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:20,20,MF,ELLIS Matt,2001-02-27,24,2025-06-14,New Zealand,175
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:21,21,DF,BELL Adam,2004-02-12,21,2025-06-14,New Zealand,173
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:22,22,MF,ZHOU Tong,1990-01-12,35,2025-06-14,China PR,169
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:23,23,DF,ROGERS Alfie,1995-02-06,30,2025-06-14,New Zealand,186
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:24,24,GK,GARROW Nathan,2004-11-29,20,2025-06-14,New Zealand,185
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:25,25,MF,DEN HEIJER Michael,1996-04-14,29,2025-06-14,New Zealand,186
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:26,26,FW,YOO David,1999-12-07,25,2025-06-14,New Zealand,181
aucklandcityfc,Auckland City FC,NZL,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,5,2025-07-04,FIFA Club World Cup 2025,male,aucklandcityfc:27,27,FW,ZEB Haris,2001-05-15,24,2025-06-14,New Zealand,186
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:1,1,GK,KOBEL Gregor,1997-12-06,27,2025-06-14,Switzerland,194
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:2,2,DF,YAN COUTO,2002-06-03,23,2025-06-14,Brazil,168
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:3,3,DF,ANTON Waldemar,1996-07-20,28,2025-06-14,Germany,189
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:5,5,DF,BENSEBAINI Ramy,1995-04-16,30,2025-06-14,Algeria,187
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:7,7,FW,REYNA Giovanni,2002-11-13,22,2025-06-14,USA,188
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:8,8,MF,NMECHA Felix,2000-10-10,24,2025-06-14,Germany,190
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:9,9,FW,GUIRASSY Serhou,1996-03-12,29,2025-06-14,Guinea,190
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:10,10,FW,BRANDT Julian,1996-05-02,29,2025-06-14,Germany,183
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:13,13,MF,GROSS Pascal,1991-06-15,33,2025-06-14,Germany,181
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:14,14,FW,BEIER Maximilian,2002-10-17,22,2025-06-14,Germany,185
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:16,16,FW,DURANVILLE Julien,2006-05-05,19,2025-06-14,Belgium,170
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:17,17,MF,CHUKWUEMEKA Carney,2003-10-20,21,2025-06-14,England,187
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:20,20,MF,SABITZER Marcel,1994-03-17,31,2025-06-14,Austria,178
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:24,24,DF,SVENSSON Daniel,2002-02-12,23,2025-06-14,Sweden,183
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:25,25,DF,SUELE Niklas,1995-09-03,29,2025-06-14,Germany,195
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:26,26,DF,RYERSON Julian,1997-11-17,27,2025-06-14,Norway,186
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:27,27,FW,ADEYEMI Karim,2002-01-18,23,2025-06-14,Germany,180
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:31,31,GK,OSTRZINSKI Silas,2003-11-19,21,2025-06-14,Germany,198
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:33,33,GK,MEYER Alexander,1991-04-13,34,2025-06-14,Germany,195
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:37,37,FW,CAMPBELL Cole,2006-02-20,19,2025-06-14,USA,170
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:38,38,MF,WAETJEN Kjell,2006-02-16,19,2025-06-14,Germany,179
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:39,39,DF,MANE Filippo,2005-03-08,20,2025-06-14,Italy,188
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:40,40,FW,INACIO Samuele,2008-04-02,17,2025-06-14,Italy,180
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:41,41,FW,ALBERT Mathis,2009-05-21,16,2025-06-14,USA,175
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:42,42,DF,KABAR Almugera,2006-06-06,19,2025-06-14,Germany,186
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:43,43,FW,BYNOE-GITTENS Jamie,2004-08-08,20,2025-06-14,England,175
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:44,44,DF,COULIBALY Soumaila,2003-10-14,21,2025-06-14,France,190
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:46,46,MF,AZHIL Ayman,2001-04-10,24,2025-06-14,Germany,170
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:47,47,DF,BENKARA Elias,2007-04-29,18,2025-06-14,Germany,192
borussiadortmund,Borussia Dortmund,GER,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,6,2025-07-04,FIFA Club World Cup 2025,male,borussiadortmund:77,77,MF,BELLINGHAM Jobe,2005-09-23,19,2025-06-14,England,191
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:1,1,GK,RAUL,1997-07-28,27,2025-06-14,Brazil,191
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:2,2,DF,VITINHO,1999-07-23,25,2025-06-14,Brazil,174
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:4,4,DF,PONTE Mateo,2003-05-24,22,2025-06-14,Uruguay,183
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:5,5,MF,DANILO,1996-02-28,29,2025-06-14,Brazil,183
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:6,6,MF,PATRICK DE PAULA,1999-09-08,25,2025-06-14,Brazil,178
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:7,7,FW,ARTUR,1998-02-15,27,2025-06-14,Brazil,165
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:8,8,MF,MONTORO Alvaro,2007-04-17,18,2025-06-14,Argentina,170
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:9,9,FW,RWAN CRUZ,2001-05-20,24,2025-06-14,Brazil,186
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:10,10,MF,SAVARINO Jefferson,1996-11-11,28,2025-06-14,Venezuela,171
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:11,11,FW,MATHEUS MARTINS,2003-07-16,21,2025-06-14,Brazil,179
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:12,12,GK,JOHN,1996-02-13,29,2025-06-14,Brazil,196
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:13,13,DF,ALEX TELLES,1992-12-15,32,2025-06-14,Brazil,181
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:15,15,DF,BASTOS,1991-03-27,34,2025-06-14,Angola,184
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:16,16,FW,NATHAN,2005-02-16,20,2025-06-14,Brazil,173
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:17,17,MF,MARLON FREITAS,1995-03-27,30,2025-06-14,Brazil,185
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:18,18,MF,KAUE,2004-10-22,20,2025-06-14,Brazil,175
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:19,19,FW,KAYKE,2006-06-19,18,2025-06-14,Brazil,171
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:20,20,DF,BARBOZA Alexander,1995-03-16,30,2025-06-14,Argentina,193
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:21,21,DF,MARCAL,1989-02-19,36,2025-06-14,Brazil,174
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:23,23,MF,RODRIGUEZ Santiago,2000-01-08,25,2025-06-14,Uruguay,172
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:24,24,GK,LEO LINCK,2001-03-03,24,2025-06-14,Brazil,194
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:25,25,MF,ALLAN,1991-01-08,34,2025-06-14,Brazil,175
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:26,26,MF,GREGORE,1994-03-02,31,2025-06-14,Brazil,181
botafogo,Botafogo,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,7,2025-07-04,FIFA Club World Cup 2025,male,botafogo:28,28,MF,NEWTON,2000-03-12,25,2025-06-14,Brazil,188
